ID,Organization,Created..Timestamp,Created..Date,Created..Time,Updated..Date,Updated..Date.1,Updated..Time,Recorded..Timestamp,Recorded..Date,Recorded..Time,Surveyor..ID,Surveyor..Name,Surveyor..First.name,Surveyor..Last.name,Surveyor..Email,Status,River,Location..Latitude,Location..Longitude,Location..Easting,Location..Northing,Location..NGR,Survey.Type,Site.Name,Foreshore,Quadrat.Number,Cutlery..plastic.,Straw,Stirrer,Lollipop.stick,Food.wrapper,Take.away.container..plastic.,Drink.bottle..with.or.without.lid.,Bottle.top,Lid..plastic.,Cup..plastic.,Plate..plastic.,X6.4.pack.rings,Wine.cork..plastic.,Food.container..plastic.,Ice.pop.container,Other.plastic.food.packaging,Drink.carton,Tetra.pak.coffee.cup,Take.away.container.or.plate..polystyrene.,Cup..polystyrene.,Other.polystyrene.food.packaging,Thick..durable..shopping.bag,Thin..single.use..shopping.bag,Refuse.sack,Plastic.bottle.container..non.food.related.,Foam.roll.packaging,O.pack,Condom,Tampon.applicator,Sanitary.towel,Cotton.bud.stick,Nappy,Syringe.needle,Medicine.packaging,Wet.wipes,Gloves..plastic.,Eye.drop.dispenser,Plaster,Other.sewage.related.items,Lighter,Cigarette.butt,Cigarette.tobacco.packaging,Other.smoking.related,Shoe.or.flip.flop,Item.of.clothing,Other.clothing,Rope,String,Rubber.band,Recreational.fishing.gear,Commercial.fishing.gear,Shopping.trolley,Tyre,Traffic.cone.sign.barrier,Large.appliance..fridge..washing.machine....,Small.appliance..toaster..microwave....,Mattress,Carpet...20.cm.,Other.large.item,Building.insulation.pieces,Cable.tie,Rawl.plug,Window.spacer.tiles,Scaffold.bungee,Pipe.lagging,Tile.cross.spacers,Ball,Balloon...stick,Gardening..flower.pot..gloves..plant.label.,Nerf.bullet,Packaging.peanut,Pen,Surveyed.,Other.litter
5a7b13b7e4b09222991840b4,Jolly Roger,20/03/2018 17:00,20/03/2018,17:00:00,20/03/2018 17:00,20/03/2018,17:00:00,01/11/2017 14:30,01/11/2017,14:30,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,10,7,14,3,8,2,9,19,15,4,1,9,42,2,0,9,2,6,7,10,6,,,,0,5,0,4,3,,,,,2,1,,8,9,6,10,3,,2,5,7,6,2,5,3,3,6,,,,0,,,,2,3,2,2,1,1,0,1,3,3,0,1,0,1,2,,
5a7b13b7e4b09222991840b4,Jolly Roger,21/03/2018 17:00,21/03/2018,17:00:00,21/03/2018 17:00,21/03/2018,17:00:00,01/11/2017 14:30,01/11/2017,14:30,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,11,17,16,4,3,10,1,18,1,8,8,2,5,10,1,8,2,0,7,1,22,,,,6,1,2,1,3,,,,,1,2,,2,7,6,7,10,,21,3,5,3,6,5,8,0,6,,,,0,,,,3,2,0,2,2,1,3,0,0,0,0,1,3,3,0,,
5a7b13b7e4b09222991840b4,Jolly Roger,22/03/2018 17:00,22/03/2018,17:00:00,22/03/2018 17:00,22/03/2018,17:00:00,01/11/2017 14:30,01/11/2017,14:30,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Crabtree Wharf,NA,12,19,1,1,4,2,6,13,24,6,0,0,26,5,8,6,4,8,10,5,21,,,,1,1,1,6,2,,,,,1,0,,6,5,7,0,9,,26,3,8,3,4,8,0,6,1,,,,1,,,,1,1,1,1,1,1,2,0,1,1,1,1,2,3,1,,
5a39437de4b0709a788976b9,Jolly Roger,23/03/2018 17:00,23/03/2018,17:00:00,23/03/2018 17:00,23/03/2018,17:00:00,12/11/2017 15:00,12/11/2017,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Millwall Drawdock,NA,1,5,9,5,6,8,3,17,12,5,8,0,0,7,7,1,8,6,7,7,30,,,,3,6,3,1,3,,,,,2,2,,4,7,0,7,8,,2,0,6,8,5,5,0,7,2,,,,0,,,,0,3,2,3,0,2,0,1,3,0,0,0,2,2,1,Not surveyed,
5a39437de4b0709a788976b9,Jolly Roger,24/03/2018 17:00,24/03/2018,17:00:00,24/03/2018 17:00,24/03/2018,17:00:00,12/11/2017 15:00,12/11/2017,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Millwall Drawdock,NA,2,29,1,0,3,7,6,3,27,7,10,9,23,1,7,3,5,9,9,5,12,,,,2,1,2,5,4,,,,,3,2,,10,4,6,2,10,,33,0,3,2,7,4,3,7,4,,,,1,,,,1,0,2,0,2,0,1,3,1,1,1,2,2,3,1,Not surveyed,
5a39437de4b0709a788976b9,Jolly Roger,25/03/2018 17:00,25/03/2018,17:00:00,25/03/2018 17:00,25/03/2018,17:00:00,12/11/2017 15:00,12/11/2017,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Millwall Drawdock,NA,3,13,17,10,2,10,4,3,12,8,2,8,0,5,2,10,1,9,3,5,0,,,,3,6,4,5,4,,,,,2,1,,7,1,0,6,9,,26,1,2,0,6,7,5,5,4,,,,1,,,,3,1,1,1,2,0,1,3,3,3,1,0,1,1,3,Not surveyed,
5a39437de4b0709a788976b9,Jolly Roger,26/03/2018 17:00,26/03/2018,17:00:00,26/03/2018 17:00,26/03/2018,17:00:00,12/11/2017 15:00,12/11/2017,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Millwall Drawdock,NA,4,14,23,3,6,3,7,8,20,1,10,8,29,7,8,3,9,8,10,4,19,,,,4,2,2,3,3,,,,,0,1,,0,9,0,6,1,,38,3,2,2,0,3,1,4,6,,,,1,,,,1,1,1,1,3,1,0,0,3,3,2,2,0,1,0,Not surveyed,
5a39437de4b0709a788976b9,Jolly Roger,27/03/2018 17:00,27/03/2018,17:00:00,27/03/2018 17:00,27/03/2018,17:00:00,12/11/2017 15:00,12/11/2017,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Millwall Drawdock,NA,5,13,25,10,3,5,0,10,28,9,4,1,35,7,7,5,9,3,9,1,46,,,,6,6,4,1,2,,,,,3,0,,0,2,9,5,8,,4,1,6,1,2,4,5,8,0,,,,1,,,,3,3,1,1,2,3,1,3,3,1,1,2,3,1,2,Not surveyed,
5a39437de4b0709a788976b9,Jolly Roger,28/03/2018 17:00,28/03/2018,17:00:00,28/03/2018 17:00,28/03/2018,17:00:00,12/11/2017 15:00,12/11/2017,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Millwall Drawdock,NA,6,2,7,7,6,5,0,3,7,4,5,3,10,7,6,6,3,5,9,0,32,,,,1,5,1,5,3,,,,,1,0,,6,0,6,7,4,,20,7,3,6,3,2,6,0,5,,,,0,,,,3,0,0,2,3,3,1,2,0,1,3,2,0,1,3,,
5a39437de4b0709a788976b9,Jolly Roger,29/03/2018 17:00,29/03/2018,17:00:00,29/03/2018 17:00,29/03/2018,17:00:00,12/11/2017 15:00,12/11/2017,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Millwall Drawdock,NA,7,6,6,8,4,5,2,5,20,0,4,7,1,9,1,6,3,4,10,7,8,,,,1,2,5,4,1,,,,,3,2,,0,6,8,3,9,5,19,1,7,4,0,8,4,6,1,,,,1,,,,0,0,3,0,0,1,2,0,3,1,3,3,0,1,0,Not surveyed,
5a39437de4b0709a788976b9,Jolly Roger,30/03/2018 17:00,30/03/2018,17:00:00,30/03/2018 17:00,30/03/2018,17:00:00,12/11/2017 15:00,12/11/2017,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Millwall Drawdock,NA,8,22,4,1,0,9,8,20,29,4,6,7,30,2,6,1,7,5,5,0,25,,,,3,1,5,5,3,,,,,2,1,,7,8,2,6,10,,27,0,0,8,0,8,4,7,4,,,,0,,,,2,1,0,1,1,2,0,0,3,0,1,2,2,2,0,,
5a39437de4b0709a788976b9,Jolly Roger,31/03/2018 17:00,31/03/2018,17:00:00,31/03/2018 17:00,31/03/2018,17:00:00,12/11/2017 15:00,12/11/2017,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Millwall Drawdock,NA,9,17,23,3,4,9,7,1,16,6,5,10,36,3,4,1,0,7,5,0,19,,,,1,0,0,5,4,,,,,2,1,,6,1,2,10,9,,35,8,7,3,0,6,0,8,3,,,,1,,,,2,1,3,2,3,3,3,0,1,2,2,2,3,2,0,Not surveyed,
5a39437de4b0709a788976b9,Jolly Roger,01/04/2018 17:00,01/04/2018,17:00:00,01/04/2018 17:00,01/04/2018,17:00:00,12/11/2017 15:00,12/11/2017,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Millwall Drawdock,NA,10,22,19,0,9,7,10,19,18,9,10,9,24,10,7,8,8,4,4,1,6,,,,2,1,0,0,0,,,,,0,1,,8,9,5,6,7,,13,1,6,8,4,3,8,4,4,,,,1,,,,1,0,1,3,2,1,1,0,2,1,1,2,2,3,0,Not surveyed,
5a39437de4b0709a788976b9,Jolly Roger,02/04/2018 17:00,02/04/2018,17:00:00,02/04/2018 17:00,02/04/2018,17:00:00,12/11/2017 15:00,12/11/2017,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Millwall Drawdock,NA,11,3,12,10,5,3,7,12,10,8,4,6,5,9,4,7,2,3,2,1,27,,,,0,0,0,0,2,,,,,2,2,,5,8,1,2,1,,15,0,4,3,0,6,1,1,8,,,,1,,,,1,3,3,3,3,0,0,3,0,0,3,3,1,1,0,,
5a39437de4b0709a788976b9,Jolly Roger,03/04/2018 17:00,03/04/2018,17:00:00,03/04/2018 17:00,03/04/2018,17:00:00,12/11/2017 15:00,12/11/2017,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Millwall Drawdock,NA,12,33,3,9,7,0,1,20,4,8,3,4,9,5,9,3,1,8,0,5,8,,,,3,2,6,4,3,,,,,3,0,,0,9,0,1,1,,46,6,7,6,3,4,5,5,3,,,,1,,,,3,0,1,2,3,0,0,3,3,2,1,1,2,0,3,,
5a1331b3e4b0fbc99fbcf03f,Jolly Roger,04/04/2018 17:00,04/04/2018,17:00:00,04/04/2018 17:00,04/04/2018,17:00:00,18/11/2017 10:30,18/11/2017,10:30,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,1,28,5,8,1,3,6,9,25,7,8,0,1,1,8,9,10,3,0,3,15,,1,,2,1,1,6,4,,,,,2,2,,0,2,0,2,8,,38,2,8,1,8,2,6,7,4,,,,0,,,,0,2,3,2,1,2,3,3,2,2,2,0,1,1,2,,
5a1331b3e4b0fbc99fbcf03f,Jolly Roger,05/04/2018 17:00,05/04/2018,17:00:00,05/04/2018 17:00,05/04/2018,17:00:00,18/11/2017 10:30,18/11/2017,10:30,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,2,4,20,3,1,1,10,17,3,8,8,0,8,9,3,6,4,6,6,5,4,,,,0,2,1,3,4,,,,,0,2,,2,8,0,0,6,,26,1,3,1,6,8,7,3,7,,,,1,,,,3,2,2,3,1,3,3,1,1,3,1,1,2,0,1,,
5a1331b3e4b0fbc99fbcf03f,Jolly Roger,06/04/2018 17:00,06/04/2018,17:00:00,06/04/2018 17:00,06/04/2018,17:00:00,18/11/2017 10:30,18/11/2017,10:30,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,3,2,6,2,1,4,9,5,29,8,1,5,45,1,1,5,4,7,8,9,6,,,,0,0,4,5,2,,,,,3,2,,7,7,5,1,3,,1,2,5,7,5,0,0,8,7,,,,0,,,,3,1,1,2,1,2,0,3,3,1,3,1,2,1,3,,
5a1331b3e4b0fbc99fbcf03f,Jolly Roger,07/04/2018 17:00,07/04/2018,17:00:00,07/04/2018 17:00,07/04/2018,17:00:00,18/11/2017 10:30,18/11/2017,10:30,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,4,6,17,1,7,8,2,18,21,2,7,6,31,3,7,7,9,8,2,8,0,,,,6,1,1,6,4,,,,,3,1,,7,3,8,8,0,,21,2,8,6,5,2,5,0,0,,,,1,,,,1,2,3,1,1,3,1,3,1,3,1,1,3,1,1,,
5a1331b3e4b0fbc99fbcf03f,Jolly Roger,08/04/2018 17:00,08/04/2018,17:00:00,08/04/2018 17:00,08/04/2018,17:00:00,18/11/2017 10:30,18/11/2017,10:30,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,5,21,31,4,7,4,6,5,8,10,8,6,43,4,8,10,8,6,6,4,7,,,,0,0,6,3,0,,,,,3,0,,8,7,9,6,5,,34,8,0,3,6,1,7,8,2,,,,1,,,,1,1,0,0,2,2,1,2,2,0,3,2,1,0,3,,
5a1331b3e4b0fbc99fbcf03f,Jolly Roger,09/04/2018 17:00,09/04/2018,17:00:00,09/04/2018 17:00,09/04/2018,17:00:00,18/11/2017 10:30,18/11/2017,10:30,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,6,2,2,2,6,3,4,16,24,5,4,10,14,7,10,3,0,8,3,6,0,,,,2,3,1,6,3,,,,,0,2,,8,0,10,9,5,,1,4,6,3,3,3,2,3,6,,,,0,,,,3,3,0,2,3,0,2,2,1,2,2,1,1,0,0,,
5a1331b3e4b0fbc99fbcf03f,Jolly Roger,10/04/2018 17:00,10/04/2018,17:00:00,10/04/2018 17:00,10/04/2018,17:00:00,18/11/2017 10:30,18/11/2017,10:30,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,7,29,17,3,4,2,10,1,23,9,1,2,3,2,8,1,8,8,2,1,12,,,,3,6,5,4,4,,,,,2,2,,10,4,0,3,3,,3,0,8,1,3,1,4,7,0,,,,1,,,,3,3,1,3,3,1,2,1,0,1,1,1,2,2,1,,
5a1331b3e4b0fbc99fbcf03f,Jolly Roger,11/04/2018 17:00,11/04/2018,17:00:00,11/04/2018 17:00,11/04/2018,17:00:00,18/11/2017 10:30,18/11/2017,10:30,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,8,15,26,3,1,7,3,4,17,8,2,8,2,6,2,3,7,0,0,4,5,,,,0,5,3,6,0,,,,,2,1,,1,1,5,8,10,,10,0,2,7,7,2,7,6,1,,,,0,,,,2,3,2,1,3,0,2,2,0,2,0,1,0,3,2,,
5a1331b3e4b0fbc99fbcf03f,Jolly Roger,12/04/2018 17:00,12/04/2018,17:00:00,12/04/2018 17:00,12/04/2018,17:00:00,18/11/2017 10:30,18/11/2017,10:30,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,10,22,27,2,1,9,4,0,0,2,2,10,10,8,3,2,10,7,2,4,23,,,,0,5,2,1,3,,,,,3,1,,10,10,7,1,10,,12,2,2,7,1,3,2,7,6,,,,1,,,,3,2,2,2,1,0,3,2,3,2,1,0,3,3,2,,
5a1ae165e4b0fbc99fbcf265,Jolly Roger,13/04/2018 17:00,13/04/2018,17:00:00,13/04/2018 17:00,13/04/2018,17:00:00,26/11/2017 15:30,26/11/2017,15:30,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Cutty Sark,NA,1,11,28,8,6,8,6,7,14,9,2,0,0,9,3,9,7,4,4,3,17,,,,4,0,1,6,0,,,,,2,1,,4,6,8,8,9,,8,1,3,2,4,4,8,4,3,,,,1,,,,0,2,2,3,2,0,1,3,2,1,3,1,3,1,2,,
5a38e886e4b0888febfd9cdb,Jolly Roger,14/04/2018 17:00,14/04/2018,17:00:00,14/04/2018 17:00,14/04/2018,17:00:00,16/12/2017 14:00,16/12/2017,14:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,1,37,21,7,9,3,3,12,24,0,10,3,3,5,0,2,10,0,2,1,17,,,,1,2,5,6,2,,,,,1,0,,8,10,7,3,8,,15,5,3,5,0,1,6,2,7,,,,0,,,,0,2,3,1,3,3,2,3,1,2,0,2,3,0,3,,
5a38e886e4b0888febfd9cdb,Jolly Roger,15/04/2018 17:00,15/04/2018,17:00:00,15/04/2018 17:00,15/04/2018,17:00:00,16/12/2017 14:00,16/12/2017,14:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,2,25,0,5,5,8,8,0,24,6,10,4,18,10,4,9,3,2,4,7,34,,,,5,2,2,4,4,,,,,3,1,,10,1,0,6,5,,32,0,3,2,4,1,7,5,0,,,,1,,,,1,3,1,0,0,2,2,2,1,0,2,1,2,0,1,,
5a38e886e4b0888febfd9cdb,Jolly Roger,16/04/2018 17:00,16/04/2018,17:00:00,16/04/2018 17:00,16/04/2018,17:00:00,16/12/2017 14:00,16/12/2017,14:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,3,41,42,2,9,7,0,17,3,9,8,8,10,0,7,6,2,0,4,6,25,,,,0,2,3,0,4,,,,,0,2,,3,6,8,3,5,,23,3,2,7,8,3,8,5,1,,,,1,,,,1,0,2,1,3,2,2,3,0,1,2,3,1,2,1,,
5a38e886e4b0888febfd9cdb,Jolly Roger,17/04/2018 17:00,17/04/2018,17:00:00,17/04/2018 17:00,17/04/2018,17:00:00,16/12/2017 14:00,16/12/2017,14:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,4,26,11,7,5,3,6,12,29,9,10,1,23,9,8,6,5,2,8,10,0,,,,5,6,5,2,2,,,,,3,0,,2,5,10,10,0,,34,0,5,4,8,8,7,1,7,,,,1,,,,1,0,0,3,1,3,2,1,0,0,3,0,0,0,3,,
5a38e886e4b0888febfd9cdb,Jolly Roger,18/04/2018 17:00,18/04/2018,17:00:00,18/04/2018 17:00,18/04/2018,17:00:00,16/12/2017 14:00,16/12/2017,14:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,6,22,15,6,3,3,7,14,23,9,5,5,6,1,5,7,7,4,6,3,5,,,,4,6,5,0,4,,,,,3,0,,0,2,6,1,10,,29,5,8,6,6,7,6,3,0,,,,1,,,,1,0,1,0,1,3,2,1,0,2,3,3,0,2,3,,
5a38e886e4b0888febfd9cdb,Jolly Roger,19/04/2018 17:00,19/04/2018,17:00:00,19/04/2018 17:00,19/04/2018,17:00:00,16/12/2017 14:00,16/12/2017,14:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Queen Caroline,NA,7,0,18,5,9,8,3,6,13,7,0,10,10,3,4,0,5,3,2,7,14,,,,0,3,2,1,0,,,,,1,2,,9,2,5,9,0,,23,3,8,4,1,2,2,1,7,,,,1,,,,1,3,0,2,1,1,1,1,3,0,0,1,1,0,0,,
5cb74e3fe4b0ce6ca0da699a,Jolly Roger,20/04/2018 17:00,20/04/2018,17:00:00,20/04/2018 17:00,20/04/2018,17:00:00,18/07/2018 15:00,18/07/2018,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Church Battersea,NA,1,23,18,10,9,4,3,9,12,7,8,6,2,1,6,5,9,2,4,2,3,,,,2,5,4,1,3,,,,,0,1,,0,8,7,8,3,4,9,3,6,7,2,5,3,1,6,,,,1,,,,2,1,0,0,3,0,2,1,3,1,3,1,0,1,1,,
5cb74e3fe4b0ce6ca0da699a,Jolly Roger,21/04/2018 17:00,21/04/2018,17:00:00,21/04/2018 17:00,21/04/2018,17:00:00,18/07/2018 15:00,18/07/2018,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Church Battersea,NA,2,6,10,10,8,2,7,5,10,9,6,7,9,5,7,1,7,4,2,2,21,,,,5,0,6,4,4,,,,,3,0,,2,4,8,9,5,,19,5,6,1,1,8,3,4,5,,,,0,,,,3,0,2,0,1,3,1,2,1,3,2,2,0,0,0,Not surveyed,
5cb74e3fe4b0ce6ca0da699a,Jolly Roger,22/04/2018 17:00,22/04/2018,17:00:00,22/04/2018 17:00,22/04/2018,17:00:00,18/07/2018 15:00,18/07/2018,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Church Battersea,NA,3,6,10,8,8,6,10,16,7,4,10,7,29,4,3,5,10,10,0,8,30,,,,4,1,3,1,4,,,,,3,0,,4,7,1,8,7,,40,8,1,2,7,0,4,1,7,,,,0,,,,0,1,2,1,1,2,1,0,3,3,0,2,0,0,3,Not surveyed,
5cb74e3fe4b0ce6ca0da699a,Jolly Roger,23/04/2018 17:00,23/04/2018,17:00:00,23/04/2018 17:00,23/04/2018,17:00:00,18/07/2018 15:00,18/07/2018,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Church Battersea,NA,4,35,30,6,7,2,8,4,13,1,9,8,9,10,8,2,6,10,0,7,16,,,,3,2,0,0,4,,,,,1,1,,7,2,1,9,0,,21,8,4,8,5,8,6,8,2,,,,1,,,,3,1,1,2,3,0,3,0,1,0,0,0,2,2,1,Not surveyed,
5cb74e3fe4b0ce6ca0da699a,Jolly Roger,24/04/2018 17:00,24/04/2018,17:00:00,24/04/2018 17:00,24/04/2018,17:00:00,18/07/2018 15:00,18/07/2018,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Church Battersea,NA,5,13,18,6,9,8,1,15,29,5,8,5,14,1,9,6,10,3,7,2,4,,,,0,2,1,6,4,,,,,0,1,,8,7,2,5,9,,19,6,7,1,6,4,5,1,6,,,,1,,,,0,2,0,3,2,3,0,0,3,1,2,2,2,2,1,Not surveyed,
5cb74e3fe4b0ce6ca0da699a,Jolly Roger,25/04/2018 17:00,25/04/2018,17:00:00,25/04/2018 17:00,25/04/2018,17:00:00,18/07/2018 15:00,18/07/2018,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Church Battersea,NA,6,35,44,4,2,2,1,1,15,6,1,2,10,0,6,3,3,4,5,7,15,,,,4,3,1,3,0,,,,,1,0,,0,7,1,5,3,,19,0,1,4,6,0,7,3,6,,,,0,,,,2,3,1,3,2,0,0,2,3,1,2,1,0,0,3,Not surveyed,
5cb74e3fe4b0ce6ca0da699a,Jolly Roger,26/04/2018 17:00,26/04/2018,17:00:00,26/04/2018 17:00,26/04/2018,17:00:00,18/07/2018 15:00,18/07/2018,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Church Battersea,NA,7,11,16,7,3,1,0,1,15,1,1,9,7,3,1,3,9,2,9,5,31,,,,3,3,0,2,4,,,,,2,1,,1,9,6,9,10,,38,5,7,6,4,3,2,4,0,,,,0,,,,3,3,3,0,3,0,1,1,1,1,2,2,3,2,1,Not surveyed,
5cb74e3fe4b0ce6ca0da699a,Jolly Roger,27/04/2018 17:00,27/04/2018,17:00:00,27/04/2018 17:00,27/04/2018,17:00:00,18/07/2018 15:00,18/07/2018,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Church Battersea,NA,8,12,0,1,8,2,2,19,20,8,7,10,0,8,7,2,2,5,8,4,9,,,,4,0,4,5,3,,,,,3,2,,2,0,0,7,6,,26,7,2,8,6,5,6,3,1,,,,1,,,,1,1,1,2,2,3,0,3,1,3,3,1,2,2,3,,
5cb74e3fe4b0ce6ca0da699a,Jolly Roger,28/04/2018 17:00,28/04/2018,17:00:00,28/04/2018 17:00,28/04/2018,17:00:00,18/07/2018 15:00,18/07/2018,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Church Battersea,NA,9,12,18,6,5,6,8,17,29,8,7,3,38,5,3,9,2,2,10,1,28,,,,1,1,2,5,3,,,,,1,1,,4,8,3,7,2,,2,3,3,4,8,4,8,5,7,,,,0,,,,1,0,2,3,1,3,3,1,2,0,1,0,3,3,3,,
5cb74e3fe4b0ce6ca0da699a,Jolly Roger,29/04/2018 17:00,29/04/2018,17:00:00,29/04/2018 17:00,29/04/2018,17:00:00,18/07/2018 15:00,18/07/2018,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Church Battersea,NA,10,19,27,3,6,7,2,9,23,7,7,4,13,9,5,3,3,9,10,10,15,,,,2,0,4,0,1,,,,,1,2,,1,4,5,10,1,,42,0,3,7,6,6,7,4,5,,,,0,,,,3,0,1,2,3,0,2,2,1,0,3,1,3,2,3,Not surveyed,
5cb74e3fe4b0ce6ca0da699a,Jolly Roger,30/04/2018 17:00,30/04/2018,17:00:00,30/04/2018 17:00,30/04/2018,17:00:00,18/07/2018 15:00,18/07/2018,15:00,54e616afff,Anne Bonny,Anne,Bonny,annebonny@calico.com,approved,Taurduin River,NA,NA,NA,NA,NA,Floating hotspot,Church Battersea,NA,11,3,5,5,3,7,7,18,5,9,6,10,23,10,6,7,5,4,10,2,14,,,,6,0,3,3,0,,,,,0,1,,6,5,2,6,1,,46,0,2,8,7,2,5,8,7,,,,0,,,,2,3,2,2,1,1,0,3,0,2,0,3,0,1,2,,
